id;score_channel;is_show_channel;channel_id;category_id;comment
3893;60;true;3474;1032;comment
3894;70;true;3475;1032;comment
3895;80;true;3476;1032;comment
3896;90;true;3477;1032;comment
3897;100;true;3478;1032;comment
3898;110;true;3479;1032;comment
3899;120;true;3480;1032;comment
3900;130;true;3481;1032;comment
3901;140;true;3482;1032;comment
3902;150;true;3483;1032;comment
3903;160;true;3484;1032;comment
3904;170;true;3485;1032;comment
3905;10;true;3486;1033;comment
3906;20;true;3437;1033;comment
3907;30;true;3454;1033;comment
3908;40;true;3489;1033;comment
3909;50;true;3463;1033;comment
3910;60;true;3463;1033;comment
3911;70;true;3490;1033;comment
3912;80;true;3491;1033;comment
3913;10;true;3436;1034;comment
3914;20;true;3493;1034;comment
3915;30;true;3494;1034;comment
3916;40;true;3495;1034;comment
3917;50;true;3496;1034;comment
3918;60;true;3497;1034;comment
3919;70;true;3498;1034;comment
3920;80;true;3499;1034;comment
3921;90;true;3500;1034;comment
3922;100;true;3501;1034;comment
3923;110;true;3502;1034;comment
3924;120;true;3503;1034;comment
3925;130;true;3504;1034;comment
3926;140;true;3505;1034;comment
3927;150;true;3506;1034;comment
3928;160;true;3507;1034;comment
3929;170;true;3508;1034;comment
3930;180;true;3509;1034;comment
3931;190;true;3510;1034;comment
3932;200;true;3511;1034;comment
3933;210;true;3512;1034;comment
3934;220;true;3513;1034;comment
3935;230;true;3514;1034;comment
3936;240;true;3515;1034;comment
3937;250;true;3516;1034;comment
3938;260;true;3517;1034;comment
3939;270;true;3518;1034;comment
3940;280;true;3519;1034;comment
3941;290;true;3520;1034;comment
3942;300;true;3521;1034;comment
3943;310;true;3522;1034;comment
3944;320;true;3523;1034;comment
3945;330;true;3524;1034;comment
3946;340;true;3525;1034;comment
3947;350;true;3526;1034;comment
3948;360;true;3527;1034;comment
3949;370;true;3528;1034;comment
3950;380;true;3529;1034;comment
3951;390;true;3530;1034;comment
3952;400;true;3531;1034;comment
3953;410;true;3532;1034;comment
3954;420;true;3533;1034;comment
3955;430;true;3534;1034;comment
3956;10;true;3535;79;comment
3957;20;true;3536;79;comment
3958;30;true;3537;79;comment
3959;40;true;3538;79;comment
3960;50;true;3539;79;comment
3961;60;true;3540;79;comment
3962;70;true;3541;79;comment
3963;80;true;3542;79;comment
3964;90;true;3543;79;comment
3965;100;true;3544;79;comment
3966;110;true;3545;79;comment
3967;120;true;3546;79;comment
3968;130;true;3547;79;comment
3969;140;true;3548;79;comment
3970;150;true;3549;79;comment
3971;160;true;3550;79;comment
3972;170;true;3551;79;comment
3973;180;true;3552;79;comment
3974;190;true;3553;79;comment
3975;200;true;3554;79;comment
3976;210;true;3555;79;comment
3977;220;true;3556;79;comment
3978;230;true;3557;79;comment
3979;240;true;3558;79;comment
3980;250;true;3559;79;comment
3981;260;true;3560;79;comment
3982;270;true;3561;79;comment
3983;280;true;3562;79;comment
3984;290;true;3563;79;comment
3985;300;true;3564;79;comment
3986;310;true;3565;79;comment
3987;320;true;3566;79;comment
3988;330;true;3567;79;comment
3989;340;true;3568;79;comment
3990;350;true;3569;79;comment
3991;360;true;3570;79;comment
3992;370;true;3571;79;comment
3993;380;true;3572;79;comment
3994;390;true;3573;79;comment
3995;400;true;3574;79;comment
3996;410;true;3575;79;comment
3997;420;true;3576;79;comment
3998;430;true;3577;79;comment
3999;440;true;3578;79;comment
4000;450;true;3579;79;comment
4001;460;true;3580;79;comment
4002;470;true;3581;79;comment
4003;480;true;3582;79;comment
4004;490;true;3583;79;comment
4005;500;true;3584;79;comment
4006;510;true;3585;79;comment
4007;10;true;3586;1035;comment
4008;20;true;3588;1035;comment
4009;30;true;3589;1035;comment
4010;40;true;3590;1035;comment
4011;50;true;3591;1035;comment
4012;60;true;3592;1035;comment
4013;70;true;3593;1035;comment
4014;80;true;3594;1035;comment
4015;90;true;3595;1035;comment
4016;100;true;3596;1035;comment
4017;110;true;3597;1035;comment
4018;120;true;3598;1035;comment
4019;130;true;3599;1035;comment
4020;140;true;3600;1035;comment
4021;150;true;3601;1035;comment
4022;160;true;3602;1035;comment
4023;170;true;3603;1035;comment
4024;180;true;3604;1035;comment
4025;190;true;3605;1035;comment
4026;200;true;3606;1035;comment
4027;210;true;3607;1035;comment
4028;220;true;3608;1035;comment
4029;230;true;3609;1035;comment
4030;240;true;3610;1035;comment
4031;250;true;3611;1035;comment
4032;260;true;3612;1035;comment
4033;270;true;3613;1035;comment
4034;280;true;3614;1035;comment
4035;290;true;3615;1035;comment
4036;300;true;3616;1035;comment
4037;10;true;3587;1036;comment
4038;20;true;3637;1036;comment
4039;30;true;3618;1036;comment
4040;40;true;3619;1036;comment
4041;50;true;3620;1036;comment
4042;60;true;3621;1036;comment
4043;70;true;3622;1036;comment
4044;80;true;3623;1036;comment
4045;90;true;3624;1036;comment
4046;100;true;3625;1036;comment
4047;110;true;3626;1036;comment
4048;120;true;3627;1036;comment
4049;130;true;3628;1036;comment
4050;140;true;3629;1036;comment
4051;150;true;3630;1036;comment
4052;160;true;3631;1036;comment
4053;170;true;3632;1036;comment
4054;180;true;3633;1036;comment
4055;190;true;3634;1036;comment
4056;200;true;3635;1036;comment
4057;210;true;3636;1036;comment
4058;10;true;3638;86;comment
4059;20;true;3639;86;comment
4060;30;true;3640;86;comment
4061;40;true;3641;86;comment
4062;50;true;3642;86;comment
4063;60;true;3643;86;comment
4064;70;true;3644;86;comment
4065;80;true;3645;86;comment
4066;90;true;3646;86;comment
4067;100;true;3647;86;comment
4068;110;true;3648;86;comment
4069;120;true;3649;86;comment
4070;130;true;3651;86;comment
4071;140;true;3652;86;comment
4072;150;true;3653;86;comment
4073;160;true;3654;86;comment
4074;170;true;3655;86;comment
4075;180;true;3656;86;comment
4076;190;true;3657;86;comment
4077;200;true;3658;86;comment
4078;210;true;3659;86;comment
4079;220;true;3660;86;comment
4080;230;true;3661;86;comment
4081;240;true;3662;86;comment
4082;250;true;3663;86;comment
4083;10;true;3664;1037;comment
4084;20;true;3665;1037;comment
4085;30;true;3666;1037;comment
4086;40;true;3667;1037;comment
4087;50;true;3668;1037;comment
4088;60;true;3669;1037;comment
4089;70;true;3670;1037;comment
4090;80;true;3671;1037;comment
4091;90;true;3672;1037;comment
4092;100;true;3673;1037;comment
4093;110;true;3674;1037;comment
4094;120;true;3675;1037;comment
4095;130;true;3676;1037;comment
4096;140;true;3677;1037;comment
4097;150;true;3678;1037;comment
4098;160;true;3679;1037;comment
4099;170;true;3680;1037;comment
4100;180;true;3681;1037;comment
4101;190;true;3682;1037;comment
4102;200;true;3683;1037;comment
4103;210;true;3684;1037;comment
4104;220;true;3685;1037;comment
4105;230;true;3686;1037;comment
4106;240;true;3687;1037;comment
4107;250;true;3688;1037;comment
4108;260;true;3689;1037;comment
4109;270;true;3690;1037;comment
4110;280;true;3691;1037;comment
4111;10;true;3692;1038;comment
4112;20;true;3693;1038;comment
4113;30;true;3694;1038;comment
4114;40;true;3695;1038;comment
4115;50;true;3696;1038;comment
4116;60;true;3697;1038;comment
4117;70;true;3698;1038;comment
4118;80;true;3699;1038;comment
4120;100;true;3701;1038;comment
4121;110;true;3702;1038;comment
4122;120;true;3703;1038;comment
4123;120;true;3704;1038;comment
4124;130;true;3705;1038;comment
4125;140;true;3706;1038;comment
4126;150;true;3707;1038;comment
4127;160;true;3708;1038;comment
4128;170;true;3709;1038;comment
4129;180;true;3710;1038;comment
4130;190;true;3711;1038;comment
4131;200;true;3712;1038;comment
4132;210;true;3713;1038;comment
4133;220;true;3714;1038;comment
4134;230;true;3715;1038;comment
4135;240;true;3715;1038;comment
4136;250;true;3716;1038;comment
4137;260;true;3717;1038;comment
4138;270;true;3718;1038;comment
4139;280;true;3719;1038;comment
4140;290;true;3720;1038;comment
4141;300;true;3721;1038;comment
4142;310;true;3722;1038;comment
4143;320;true;3723;1038;comment
4144;330;true;3724;1038;comment
4145;340;true;3725;1038;comment
4146;350;true;3726;1038;comment
4147;360;true;3727;1038;comment
4148;370;true;3728;1038;comment
4149;380;true;3729;1038;comment
4150;390;true;3730;1038;comment
4151;400;true;3731;1038;comment
4153;420;true;3733;1038;comment
4155;10;true;3734;1039;comment
4156;20;true;3735;1039;comment
4157;30;true;3736;1039;comment
4158;40;true;3737;1039;comment
4159;50;true;3738;1039;comment
4160;60;true;3739;1039;comment
4161;70;true;3740;1039;comment
4162;80;true;3741;1039;comment
4163;90;true;3742;1039;comment
4164;100;true;3743;1039;comment
4165;110;true;3744;1039;comment
4166;120;true;3745;1039;comment
4167;130;true;3746;1039;comment
4168;140;true;3747;1039;comment
4169;150;true;3748;1039;comment
4170;160;true;3749;1039;comment
4171;170;true;3750;1039;comment
4172;180;true;3751;1039;comment
4173;190;true;3752;1039;comment
4174;200;true;3753;1039;comment
4175;210;true;3754;1039;comment
4176;220;true;3755;1039;comment
4177;230;true;3756;1039;comment
4178;240;true;3757;1039;comment
4179;250;true;3758;1039;comment
4180;260;true;3759;1039;comment
4181;270;true;3760;1039;comment
4182;280;true;3761;1039;comment
4183;290;true;3762;1039;comment
4184;300;true;3763;1039;comment
4185;310;true;3764;1039;comment
4186;320;true;3765;1039;comment
4187;330;true;3766;1039;comment
4188;340;true;3767;1039;comment
4189;350;true;3768;1039;comment
4190;360;true;3769;1039;comment
4191;370;true;3770;1039;comment
4192;380;true;3771;1039;comment
4193;390;true;3772;1039;comment
4194;400;true;3773;1039;comment
4195;410;true;3774;1039;comment
4196;420;true;3775;1039;comment
4197;430;true;3776;1039;comment
4198;440;true;3777;1039;comment
4199;10;true;3778;1040;comment
4200;20;true;3779;1040;comment
4201;30;true;3780;1040;comment
4202;40;true;3781;1040;comment
4203;50;true;3782;1040;comment
4204;60;true;3783;1040;comment
4205;10;true;3784;1041;comment
4206;20;true;3785;1041;comment
4207;30;true;3786;1041;comment
4208;40;true;3787;1041;comment
4209;50;true;3788;1041;comment
4210;60;true;3789;1041;comment
4211;70;true;3790;1041;comment
4212;80;true;3791;1041;comment
4213;90;true;3792;1041;comment
4214;100;true;3793;1041;comment
4215;110;true;3794;1041;comment
4216;120;true;3795;1041;comment
4217;130;true;3796;1041;comment
4218;140;true;3797;1041;comment
4219;150;true;3798;1041;comment
4220;160;true;3799;1041;comment
4221;170;true;3800;1041;comment
4222;180;true;3801;1041;comment
4223;10;true;3802;51;comment
4224;20;true;3803;51;comment
4225;30;true;3804;51;comment
4226;40;true;3805;51;comment
4227;50;true;3806;51;comment
4228;60;true;3807;51;comment
4229;70;true;3808;51;comment
4230;80;true;3809;51;comment
4231;90;true;3810;51;comment
4232;100;true;3811;51;comment
4233;110;true;3812;51;comment
4234;120;true;3813;51;comment
4235;130;true;3814;51;comment
4236;140;true;3815;51;comment
4237;150;true;3816;51;comment
4238;160;true;3817;51;comment
4239;170;true;3818;51;comment
4240;180;true;3819;51;comment
4241;190;true;3820;51;comment
4242;200;true;3821;51;comment
4243;210;true;3822;51;comment
4244;220;true;3823;51;comment
4245;230;true;3824;51;comment
4246;240;true;3825;51;comment
4247;250;true;3826;51;comment
4248;260;true;3827;51;comment
4249;270;true;3828;51;comment
4250;280;true;3829;51;comment
4251;290;true;3830;51;comment
4252;300;true;3831;51;comment
4253;310;true;3832;51;comment
4254;10;true;3833;1042;comment
4255;20;true;3834;1042;comment
4256;30;true;3835;1042;comment
4257;40;true;3836;1042;comment
4258;50;true;3837;1042;comment
4259;60;true;3838;1042;comment
4260;70;true;3839;1042;comment
4261;80;true;3840;1042;comment
4262;90;true;3841;1042;comment
4263;100;true;3842;1042;comment
4264;110;true;3843;1042;comment
4265;120;true;3844;1042;comment
4266;130;true;3845;1042;comment
4267;140;true;3846;1042;comment
4268;150;true;3847;1042;comment
4269;160;true;3848;1042;comment
4270;170;true;3849;1042;comment
4271;180;true;3850;1042;comment
4272;190;true;3851;1042;comment
4273;200;true;3852;1042;comment
4274;210;true;3853;1042;comment
4275;220;true;3854;1042;comment
4276;230;true;3855;1042;comment
4277;240;true;3856;1042;comment
4278;250;true;3857;1042;comment
4279;260;true;3858;1042;comment
4280;270;true;3859;1042;comment
4281;280;true;3860;1042;comment
4282;290;true;3861;1042;comment
4283;300;true;3862;1042;comment
4284;310;true;3863;1042;comment
4285;320;true;3864;1042;comment
4286;330;true;3865;1042;comment
4287;340;true;3866;1042;comment
4288;350;true;3867;1042;comment
4289;360;true;3868;1042;comment
4290;370;true;3869;1042;comment
4291;380;true;3870;1042;comment
4292;390;true;3871;1042;comment
4293;400;true;3872;1042;comment
4294;410;true;3873;1042;comment
4295;420;true;3874;1042;comment
4296;430;true;3875;1042;comment
4297;440;true;3876;1042;comment
4298;450;true;3877;1042;comment
4299;460;true;3878;1042;comment
4300;470;true;3879;1042;comment
4301;480;true;3880;1042;comment
4302;490;true;3881;1042;comment
4303;500;true;3882;1042;comment
4304;10;true;3883;1043;comment
4305;20;true;3884;1043;comment
4306;30;true;3885;1043;comment
4307;40;true;3886;1043;comment
4308;50;true;3887;1043;comment
4309;60;true;3888;1043;comment
4310;70;true;3889;1043;comment
4311;80;true;3890;1043;comment
4312;90;true;3891;1043;comment
4313;100;true;3892;1043;comment
4314;110;true;3893;1043;comment
4315;120;true;3894;1043;comment
4316;130;true;3895;1043;comment
4317;140;true;3896;1043;comment
4318;150;true;3897;1043;comment
4319;160;true;3898;1043;comment
4320;170;true;3899;1043;comment
4321;180;true;3900;1043;comment
4322;190;true;3901;1043;comment
4323;200;true;3902;1043;comment
4324;210;true;3903;1043;comment
4325;220;true;3904;1043;comment
4326;230;true;3905;1043;comment
4327;240;true;3906;1043;comment
4328;250;true;3907;1043;comment
4329;260;true;3908;1043;comment
4330;270;true;3909;1043;comment
4331;280;true;3910;1043;comment
4332;10;true;3911;25;comment
4333;20;true;3912;25;comment
4334;30;true;3913;25;comment
4335;40;true;3914;25;comment
4336;50;true;3915;25;comment
4337;60;true;3916;25;comment
4338;70;true;3917;25;comment
4339;80;true;3918;25;comment
4340;90;true;3919;25;comment
4341;100;true;3920;25;comment
4342;110;true;3921;25;comment
4343;120;true;3922;25;comment
4344;130;true;3923;25;comment
4345;140;true;3924;25;comment
4346;150;true;3925;25;comment
4347;160;true;3926;25;comment
4348;170;true;3927;25;comment
4349;180;true;3928;25;comment
4350;190;true;3929;25;comment
4351;200;true;3930;25;comment
4352;210;true;3931;25;comment
4353;220;true;3932;25;comment
4354;230;true;3933;25;comment
4355;240;true;3934;25;comment
4356;250;true;3935;25;comment
4357;260;true;3936;25;comment
4358;270;true;3937;25;comment
4359;280;true;3938;25;comment
4360;290;true;3939;25;comment
4361;300;true;3940;25;comment
4362;310;true;3941;25;comment
4363;320;true;3942;25;comment
4364;330;true;3943;25;comment
4365;340;true;3944;25;comment
4366;350;true;3945;25;comment
4367;360;true;3945;25;comment
4368;370;true;3946;25;comment
4369;380;true;3947;25;comment
4370;390;true;3948;25;comment
4371;400;true;3949;25;comment
4372;410;true;3950;25;comment
4373;420;true;3951;25;comment
4374;430;true;3952;25;comment
4375;440;true;3953;25;comment
4376;450;true;3954;25;comment
4377;460;true;3955;25;comment
4378;470;true;3956;25;comment
4379;480;true;3957;25;comment
4380;490;true;3958;25;comment
4381;500;true;3959;25;comment
4382;510;true;3960;25;comment
4383;520;true;3961;25;comment
4384;530;true;3962;25;comment
4385;540;true;3963;25;comment
4386;550;true;3964;25;comment
4387;560;true;3965;25;comment
4388;570;true;3966;25;comment
4389;10;true;3967;1046;comment
4390;20;true;3968;1046;comment
4391;30;true;3969;1046;comment
4392;40;true;3970;1046;comment
4393;50;true;3971;1046;comment
4394;60;true;3972;1046;comment
4395;70;true;3973;1046;comment
4396;80;true;3974;1046;comment
4397;90;true;3975;1046;comment
4398;100;true;3976;1046;comment
4399;110;true;3977;1046;comment
4400;120;true;3978;1046;comment
4401;130;true;3979;1046;comment
4402;140;true;3980;1046;comment
4403;150;true;3981;1046;comment
4404;160;true;3982;1046;comment
4405;170;true;3983;1046;comment
4406;180;true;3984;1046;comment
